player_id;player_name;Conteggio
802221;Brooklyn Kabongolo;2
802555;Silas Valbak;1
804776;Safouane Karim;1
805476;Paolo Sciortino;1
805534;Arjan Malic;2
806477;Filip Milojevic;1
808559;Justin Kumi;1
809498;Luca Kerber;1
810100;Taylan Bulut;1
810789;Lisandru Olmeta;1
810826;Luca Novodomsky;1
812658;Abdulkadir Taşdan;1
813137;Niccolò Pisilli;1
814438;Gabriele Indragoli;1
814453;Andrea Sodero;1
814950;Kofi Amoako;1
815567;Andrea Mazza;1
816679;Dario Daka;1
819420;Trazié Thomas;3
820972;Leon Borkovic;1
822116;Yannis M'Bemba;1
831948;Berat Pınar;1
832896;Jack Wilkie;1
834744;Antoniu Roca;1
835136;Thomas Himeur;2
836441;Gaspar;1
838947;Alexandre Pierre;3
842341;Maxime Estève;4
844299;Mohamed Jaouab;3
847487;Maxime Bastian;4
849390;Max Wendt;1
851548;Boris Matic;1
854689;Jack Hinchy;1
855059;Yann Batola;1
863759;Bruno Ogbus;1
864121;Abdul Fatawu;2
866246;Lucas Bergvall;1
874764;Mehmet Erdoğan;1
878416;Michalis Voriazidis;1
883600;Theis Eskildsen;1
883865;Rafik Messali;1
884822;Charles Herrmann;1
885233;Emmanuel Agyemang;1
885235;Luigi D'Avino;1
885236;Lorenzo Russo;1
885237;Nazım Özcan;2
890532;Fayssal Harchaoui;1
890721;Myles Lewis-Skelly;1
894692;Hannes Hermann;1
897424;Assan Ouédraogo;2
900938;Junior Olaitan;2
907813;Pablo Marín;1
908621;Nabil Aberdin;1
909894;Giacomo Corona;1
910541;Fábio Baldé;1
922711;Erik Kojzek;1
924339;Christopher Negele;1
926653;Thomas Lutte;1
926763;Chuki;1
927353;Johan Manzambi;1
928900;Zanos Savva;1
929359;Ezechiel Fiemawhle;1
930008;Lennart Koerdt;1
931160;Djaoui Cissé;1
934527;Alieu Njie;1
934645;Reno Münz;1
934878;Jeff Ekhator;1
935106;Marko Podolyak;2
935245;Raúl Asencio;1
935777;Jacopo Seghetti;1
936536;João Costa;1
938729;Mikel Jauregizar;1
939745;Lorenzo Torriani;1
944124;Lass Sangaré;1
944570;Vasilije Adžić;1
944582;Matija Marsenic;1
948133;Salko Hamzic;1
951211;Tommaso Ferrari;1
965604;Matt Dench;1
969971;Arda Kumru;1
975438;Noah Jauny;1
977484;Rikelmi;1
984697;Trévis Dago;1
988248;Mohamed Sylla;1
991800;Luís Guilherme;1
994391;Jhon Gamboa;1
1004619;Dehmaine Tabibou;1
1010855;Aboubacar Ali;1
1011131;Josh King;1
1012534;Yankuba Minteh;3
1018920;Marc Bernal;1
1018938;Jon Martín;1
1044539;Robbie Garcia;1
1044540;Arran Bone;1
1045505;Boubou Diallo;1
1047101;Ilhan Fakili;1
1047261;Caleb Kporha;1
1048618;Philipp Maybach;1
1050249;Denys Shevchenko;1
1059298;Côme Bianay Balcot;1
1061656;Iker Almena;1
1063338;Carlos Espí;1
1069960;Musa Touré;1
1074628;Arthur Avom;1
1076815;Javi Rodríguez;1
1081219;Othmane Maamma;1
1095655;Italo;1
1099652;Patrick Ouotro;1
1103445;Ismael Maiga;1
1110406;Ibrahim Osman;1
1111820;Junior Ajayi;1
1112106;Emin Yakup Oktay;1
1113197;Vladyslav Mukhamatgaleyev;3
1119453;Herba Guirassy;1
1119456;Louis Leroux;1
1119912;Mohamed-Amine Ezzarhouni;1
1134201;Cardoso Varela;1
1154396;Calan Ledingham;1
1166036;Arseniy Vavshko;1
1176345;Mahamadou Nagida;1
1178474;Amadou Koné;1
1194286;Gregorio Salvati;1
1234104;Sidoine Fogning;1
12907;Alessio Cragno;10
73926;Davide Faraoni;12
77563;Samuel Sahin-Radlinger;11
89086;Aleksandr Kokorin;3
91849;Thomas Delaney;6
99227;Andrea Bertolacci;13
99232;Marco D'Alessandro;21
99254;Luigi Sepe;16
131275;Choco Lozano;7
144143;Bartosz Bereszyński;5
147462;Alexander Callens;2
148004;Alin Toșca;6
148368;Divock Origi;9
167342;Adrian Grbic;7
170646;Ludwig Augustinsson;7
180337;Sardar Azmoun;3
181547;Gonçalo Paciência;6
183321;Kevin Mbabu;8
188436;Luigi Canotto;5
190289;Gerrit Holtmann;8
192638;Nicolas Haas;9
193867;Liam Henderson;7
195171;Samu Castillejo;6
199258;Andrea Petagna;19
203842;Viktor Kovalenko;7
206717;Eduard Sobol;2
208166;Bartłomiej Drągowski;5
211251;Darwin Machís;12
223972;Patrick Pentz;4
227081;Joaquín Correa;8
228444;Ridgeciano Haps;3
228645;Wout Weghorst;7
232463;Luca Pfeiffer;6
237125;Famara Diédhiou;10
241229;Jordan Amavi;11
241501;Stijn Spierings;4
242813;Filip Jagiełło;6
244491;Stefano Gori;9
245078;Nemanja Radonjic;11
251896;Jesús Vallejo;14
255461;Przemyslaw Szyminski;3
256678;Filippo Romagna;9
256977;Daniel Podence;2
257751;Simone Bastoni;8
258475;Nikola Maras;9
259953;Rade Krunic;5
260166;Ui-jo Hwang;7
272855;Paul Onuachu;2
278404;Martín Calderón;4
284177;Tim Handwerker;4
287920;Tim Skarke;7
289510;Samuel Bastien;3
290032;Kevin Rüegg;4
291276;Marcin Listkowski;4
293168;Filip Benkovic;10
295183;Răzvan Marin;4
300716;Kieran Tierney;3
307052;Masaya Okugawa;11
315604;Diadié Samassékou;5
315862;Filippo Melegoni;8
320141;Çağlar Söyüncü;4
322519;Jasper van der Werff;6
323255;Giacomo Satalino;8
325200;Jason Lokilo;5
327863;Akim Zedadka;8
329723;Gil Dias;13
334835;Toma Bašić;4
342226;Irvin Cardona;6
343273;Joni Montiel;10
344605;Boubakary Soumaré;4
345437;Mateusz Lis;4
360519;Ferdy Druijf;3
361104;Sergiño Dest;4
369599;Warren Caddy;2
370833;Doğukan Sinik;3
371142;Myziane Maolida;6
372051;Sergio Bermejo;3
376452;Mladen Devetak;3
376588;Njegos Petrovic;2
377219;Selim Amallah;3
379807;Lyanco;5
384859;Fabien Centonze;7
387234;Szymon Żurkowski;9
391719;Domingos Quina;11
392124;Daniel Klein;2
393323;Brenden Aaronson;4
394346;Emanuel Vignato;9
395677;Yann Kitala;4
395697;Kléri Serber;4
397099;Jordi Osei-Tutu;5
399780;Darío Poveda;9
402733;Gonzalo Montiel;3
410436;Bailey Peacock-Farrell;5
419723;Elias Cobbaut;3
421927;Adrian Rus;2
428954;Stéphane Diarra;4
430310;Andrew Irving;4
431422;Nathan Trott;3
450417;Dylan Bronn;3
451403;Laurenz Dehl;6
451642;Can Keleş;2
452192;Paul Grave;2
453770;Justin Heekeren;2
455662;Abdenego Nankishi;3
458715;Robson Bambu;4
459655;Matteo Lovato;7
459665;Patrizio Masini;5
463610;Loïc Mbe Soh;4
466602;Karamoko Dembélé;2
466794;Eric García;4
470391;Jayden Braaf;4
471004;Luis Binks;5
472161;Mamadou Coulibaly;14
472242;Mehmet Aydın;2
479589;Aliou Badji;7
483046;Josip Stanisic;3
483348;Djed Spence;10
487688;Alberto Soro;6
487829;Christian Dalle Mura;8
488996;Thórir Jóhann Helgason;3
491648;Diego Valencia;2
503160;Paul Nebel;2
505673;Víctor Mollejo;12
505675;Rober González;8
520947;Santiago Arzamendia;2
522719;Samuel Obeng;5
523977;Miguel Baeza;4
525287;Carlos Vinícius;7
527350;Manu Vallejo;9
535706;Sami Lahssaini;5
535740;Giuseppe Ciocci;5
536030;Arnau Puigmal;3
538079;Alessio Furlanetto;3
545647;Sergio Carreira;5
546880;Brandon Soppy;7
547039;Isaak Davies;2
547786;Louis Munteanu;1
554284;Kacper Kozlowski;3
557614;Nathanaël Mbuku;4
562742;Leo Román;3
564529;Victor Kristiansen;3
566823;Achraf Dari;2
567217;Ebrima Colley;7
568698;Issa Soumaré;3
568702;Papa Ndiaga Yade;4
569376;Yanis Begraoui;4
572658;Hamza Haoudi;4
572919;Mohamed Sankoh;3
576033;Doğan Alemdar;3
578680;Hugo Siquet;2
582353;Mattia Zanotti;2
586429;Ryan Flamingo;3
586659;Yvandro Borges Sanches;2
588020;Ömer Beyaz;3
589737;Kelvin Yeboah;8
600936;Luca Moro;8
603891;Emmanuel Ekong;3
604579;Alessandro Mercati;3
606023;Nathan Tjoe-A-On;2
607225;Florent Sanchez;4
607780;Miguel Ángel Morro;3
609361;José Fontán;3
610431;Wahid Faghir;3
610878;Jacopo Desogus;4
612059;Edoardo Piana;3
620295;Mio Backhaus;2
620317;Brayann Pereira;3
620477;Kaio Jorge;3
623040;Yayah Kallon;5
634460;Álex Balboa;3
635336;Imrân Louza;4
635645;Aurèle Amenda;2
648812;Sabit Abdulai;4
650224;Christos Kourfalidis;2
651002;Giacomo Faticanti;2
654872;Marcel Wenig;3
654949;Sekou Diawara;2
655525;Yeferson Paz;3
668177;Javi Serrano;5
668228;Matheus Martins;3
671548;Lukas Ambros;2
676318;Facundo Pellistri;7
676476;Taofeek Ismaheel;3
679280;Kalifa Kujabi;3
679754;Niklas Pyyhtiä;2
682032;Marley Aké;7
684062;Hianga'a Mbock;5
691825;Edoardo Pieragnolo;2
691892;Nathaniel Brown;4
692737;Aljoscha Kemlein;3
693357;Hugo Vandermersch;2
696506;Gui Guedes;3
698840;Yannic Stein;2
700998;Chaka Traorè;3
702692;Dawid Bugaj;1
704270;Sambou Soumano;4
704347;Antonio Pio Iervolino;3
705808;Max Svensson;4
707274;César Tárrega;3
707450;Lorenzo Amatucci;2
708681;Salim Ben Seghir;4
711394;Javi Martón;2
711625;José Ángel Carmona;5
716276;Yerson Mosquera;4
728982;Scott High;5
734898;Kevin Miranda;2
736034;Isaías Delpupo;2
742018;Dejan Radonjic;2
742201;Giuliano Simeone;5
743091;Emirhan İlkhan;4
743589;Kaiky;2
743598;Ângelo;3
743627;Jewison Bennette;2
745075;David Preu;2
745427;Gabriele Guarino;2
746156;Kevin Radulovic;2
748061;Lasse Schulz;2
796221;Mats Pannewig;2
798773;Felix Lange;2
802747;Siriné Doucouré;3
802997;Norman Bassette;2
803967;Sanel Saljic;2
804661;Simon Elisor;7
805696;Mats Lemmens;2
810093;Ayman Kari;3
810411;Pablo Pagis;4
812625;Agustín Álvarez;3
814445;Lorenzo Ignacchiti;1
816124;Noha Lemina;5
816930;Andrei Motoc;4
817180;Mamady Bangré;4
818882;Riccardo Stivanello;1
820146;Check Keita;3
847759;Tom Lacoux;2
852024;Bénie Traoré;3
860051;Ayoub Amraoui;5
860056;Aïman Maurer;2
862972;Josué Escartin;4
866250;Seydou Fini;1
880054;Trivante Stewart;2
906948;Gabri Martínez;3
911985;Mohamed Koné;2
919173;Ibrahim Diakité;3
924447;Tunde Akinsola;2
925584;Axel Guessand;2
958649;Zinedin Smajlović;2
979410;Mohammed Fuseini;2
991268;Samu Aghehowa;4
1004344;Ali Dembélé;3
1013774;Marciano Sanca;2
1014243;Vivaldo Semedo;2
1045767;Pablo Muñoz;2
1072724;John Mellberg;2
1519143;Anderson Pato;1
1068088;Patricio Albornoz;1
104990;Jakub Vojtus;3
214666;Connor Roberts;6
239949;Jamal Lowe;7
260841;Daniel Iversen;6
277033;David Brooks;5
346478;Japhet Tanganga;4
371814;Nathaniel Phillips;10
403564;Jon McCracken;4
433818;Scott Twine;4
444208;Michael Obafemi;6
463751;Marc Leonard;2
469064;Gavin Kilkenny;5
470596;Paris Maghoma;4
484389;Kell Watts;5
484838;Viljami Sinisalo;3
503731;Stephen Duke-McKenna;2
503769;Arthur Okonkwo;5
503988;Alex Mighten;4
504855;John McAtee;3
505194;Luke Thomas;5
505548;Louie Watson;2
512916;Panutche Camara;2
532541;Luke Cundle;6
535927;Luke McNally;4
551007;Eli King;3
614700;Dara Costelloe;4
631996;Brandon Aguilera;4
638649;Femi Seriki;2
667287;Yasin Ayari;3
696346;Jay Stansfield;2
699018;Zac Ashworth;3
723666;Loick Ayina;2
724537;Andrew Moran;2
743414;Lino Sousa;2
747153;Dan Gore;2
817612;Luke Harris;2
859951;Ashley Phillips;2
944551;Joe Taylor;3
953135;Callum Marshall;3
967346;Eliezer Mayenda;3
191391;Yusuf Erdoğan;1
111036;Mehdi Abeid;6
364567;Khadim Rassoul;1
705058;Matteo Amoroso;1
647376;Luke Robinson;4
33706;Nani;7
529251;Ahmet Sivri;1
228885;Carlitos;1
314963;Bruno Paz;1
318426;Ivan Ignatjev;1
655631;Andrés Salazar;1
1185987;Mirkan Cevdet Buğurcu;1
213555;Zymer Bytyqi;3
401521;Braian Cufré;5
741965;José Florentín;1
724350;Berkay Vardar;1
500972;Bekir Turaç Böke;2
125783;Sanjin Prcic;10
503638;Mohamed Ihattaren;6
131303;Ante Erceg;1
258898;Dominik Kovacic;1
569349;Frederik Winther;4
106039;Azer Busuladzic;1
82130;Gökhan Töre;3
1058851;Milos Soprenic;1
323831;Rafael Borré;7
168337;Ahmed Musa;4
264063;Sergiy Bolbat;1
1293455;Daniil Yushko;1
720613;Emirhan Delibaş;1
655427;Edwin Laszo;1
709479;Abdulla Abdullaev;3
371185;Jairo Torres;1
130756;Giannelli Imbula;12
153238;Jonathan Viera;10
538481;Onurhan Babuscu;1
542334;Vladan Novevski;1
1174506;Cheick Mamadou Diabaté;1
44068;Juan Mata;4
57134;Matthieu Dreyer;7
127048;Cédric Bakambu;4
127202;Matz Sels;4
167721;Chimy Ávila;3
225687;Murat Satin;3
250573;Dorin Rotariu;2
253316;Lebogang Phiri;3
262108;Cristi Bărbuţ;1
263804;Pep Biel;2
289446;Yerry Mina;4
330126;Karol Świderski;1
332069;Philip Rejnhold;2
345760;David Turnbull;1
350347;Michael Woud;1
355627;Sergio Akieme;4
357885;Pablo Fornals;4
405313;Hampus Finndell;1
405768;Ronaldo;1
442320;Didier Lamkel Zé;2
503743;Morgan Rogers;3
504152;Kenny Nielsen;1
564449;Million Manhoef;1
585068;Aiham Ousou;1
586981;Zane Monlouis;1
592373;Lucas Oliveira;1
595011;Nedeljko Stojisic;2
658047;Francesco Montali;1
693352;Iron Gomis;3
696181;Romaine Mundle;1
710968;Uros Kabic;1
744149;Adam Wharton;1
774772;Antonin Cartillier;1
796037;Charles Sagoe Jr;1
804831;Hendry Blank;1
871837;Bradley Ibrahim;1
938813;Magnus Bøttker;1
1257409;Kenji Mboma Dem;1
117432;Kevin Behrens;2
149498;Gabriel Paulista;4
173750;Nouha Dicko;12
205657;Rúnar Alex Rúnarsson;6
207877;Ruslan Malinovskyi;7
232454;Nadiem Amiri;5
344393;Lumor Agbenyenu;5
371247;Gabriel Brazão;9
447052;Peru Nolaskoain;7
469949;Noah Katterbach;6
498529;Miguel Crespo;1
540333;Tomas Suslov;2
881610;David Ankeye;1
170471;Devis Epassy;3
387191;Daiki Hashioka;1
493003;Daniel Muñoz;1
537467;Joseph Efford;3
849520;Santiago Castro;1
940367;Željko Vitorović;1
1061674;Vangelis Papakonstantinou;1
41323;Andreas Luthe;4
75471;Yannick Bolasie;11
207571;Alex Soares;2
288241;Enock Kwateng;4
374040;Vincent Marchetti;4
433887;Tuomas Ollila;1
569375;Koba Koindredi;4
798404;Alidu Seidu;2
862554;Ronald;1
127188;Maxime Dupé;5
129374;Marc Martínez;1
147043;Michael Frey;5
242940;Edoardo Goldaniga;13
357158;Rúben Vinagre;10
488935;Hákon Valdimarsson;1
619461;Mohamed Bamba;2
53286;Maurício;2
344072;Kelvin Amian;3
357072;Faitout Maouassa;7
372445;Dani Silva;1
673123;Ilya Bulygin;1
939964;Jean-Mattéo Bahoya;2
1012421;Matija Popović;1
439072;Matías Viña;5
910176;Thérence Koudou;2
387355;Nathan McGinley;3
816308;Panos Katseris;1
177818;Andriy Bliznichenko;3
500054;David Jurásek;1
633454;Alexander Bernhardsson;1
162029;Javier Manquillo;9
339501;Aleksandar Radovanovic;2
371013;Ivor Pandur;3
567129;Josh Doig;2
177860;Scott Bitsindou;2
303410;Christopher Ibayi;1
489611;Filippo Ranocchia;5
504825;Gian Marco Crespi;8
717063;João Luiz;1
916920;Shavy Babicka;1
167859;Stefano Sturaro;12
674806;Santiago Pierotti;1
830108;Julián Malatini;1
895679;Santiago Homenchenko;1
626888;Kaine Kesler-Hayden;2
692440;Al Hassan Touré;1
459842;Sébastian Breza;5
449151;Junior Messias;9
670861;Luke Chambers;1
568559;Radu Drăgușin;9
687609;Isaac Romero;1
1141628;Yunus Konak;1
546253;Dadá Belmonte;1
611793;James Hill;3
743386;Malick Fofana;1
18940;Rémy Riou;9
291422;Lys Mousset;9
144128;Matías Dituro;3
145115;Valon Berisha;8
463613;Yann Gboho;3
670847;Mohamed-Ali Cho;3
225963;Lautaro Giannetti;1
250153;Pasquale Mazzocchi;6
282918;Ante Bajic;3
503782;Ben Paton;1
505652;Slobodan Tedic;5
580747;Yvann Maçon;4
617164;Pietro Passador;1
670850;Alex Matos;1
323167;Matteo Gabbia;4
701011;Brodie Spencer;2
751990;Delio Ramírez;1
503075;Isak Hien;2
888738;Farès Ghedjemis;1
58993;Junior Hoilett;8
76924;Felipe Pardo;2
81775;Robbin Ruiter;4
119434;Rodrigo Moledo;1
125868;Pape Souaré;8
136005;Fáiner Torijano;1
227781;Yonatthan Rak;1
255768;Nahom Girmai Netabay;1
270191;Lucão;2
283624;Jimmy Medranda;1
284867;Fredrik Pålerud;1
343334;Noel Caliskan;1
366948;Jailson;1
370844;Brady Scott;2
371167;André Alcaráz;1
395451;Jerome Tibbling Ugwo;1
395676;Zachary Brault-Guillard;1
463398;Víctor Cabezas;1
471640;Nicolás Zalazar;1
481689;Nikolaos Dosis;3
487505;Thomas Hasal;1
526361;Moses Ebiye;1
540536;Carlos Vicente;1
550550;Gonçalo Ramos;2
552912;Bruno Méndez;1
578737;Enzo Martínez;2
627760;Noah Shamoun;1
635107;Javier Ferreira;1
637451;Isaiah Parente;1
663315;Sebastian Joffre;2
746780;Young-hun Kang;1
786708;Johnson Nsumoh;1
790992;Alfie Gilchrist;1
807688;Yassin Belkhdim;1
837287;Vadym Sologub;2
872171;Lucas Beraldo;1
903693;Senny Mayulu;1
904795;Juan Vásquez;2
906696;Leandro Angulo;1
911390;Mikail Akhmedov;1
913979;Dan Neicu;1
923595;Max Moerstedt;1
923838;Steve Ngoura;1
959399;Roman Mykhayliv;1
962110;Pau Cubarsí;1
982123;Sebastián Valencia;2
1003622;Moses Usor;2
1016375;Amin Al-Hamawi;1
1071136;Volodymyr Sharun;1
1074923;Andrés Aedo;1
1076396;Nikola Curuvija;1
1107973;Sabit Ngor;1
1111245;Jeison Mena;1
1143375;Foe Ondoa;1
1276490;Neung Kwon;1
169568;Danny Lloyd;3
229695;Bersant Celina;12
330085;Gustavo Scarpa;2
417348;Richie Laryea;3
531634;Alexander Briedl;2
611426;Matías Arezo;2
642689;Mikael;4
660140;Facundo Zabala;2
678194;Matthew Hoppe;5
742297;Caden Clark;4
849429;Tete Yengi;4
1169692;Mauro Smarra;2
874066;Oliver Arblaster;2
196158;Brahim Darri;3
232219;Brandley Kuwas;1
618425;Tanguy Coulibaly;3
335245;Marc Navarro;6
982393;Lucas Mincarelli;1
354667;Nicholas Hagen;1
883623;Renan Peixoto;1
845654;Kenan Yıldız;1
183720;Anwar El Ghazi;9
47713;Mamadou Sakho;7
792380;Aleksandar Pavlovic;1
947360;Kassoum Ouattara;2
1090425;Da Silva;1
124673;Aias Aosman;2
34322;Sokratis Papastathopoulos;10
1144999;Luck Zogbé;2
172565;İbrahim Yılmaz;1
690552;Berkan Küpelikılınç;1
61842;Andros Townsend;13
114022;Merabi Uridia;2
395485;Maksim Shiryaev;1
525576;Bandeira;2
539961;Yazan Al-Arab;1
1191154;Ibrahima Ba;1
794116;Ayoub Jabbari;3
895334;Yarek Gasiorowski;1
243679;Goran Karacic;2
464378;Ekrem Kılıçarslan;1
704072;Abdallah Hleihel;1
169873;Şener Özbayraklı;1
632797;Matko Miljevic;1
699208;Jovan Lukić;2
571189;Maksym Yermolenko;1
748316;Juan Manuel Cruz;1
82048;Nicola Sansone;10
112302;Roberto Pereyra;8
450239;Alejandro Cabeza;1
250907;Jemal Tabidze;2
592336;Max Walef;1
261550;Nemanja Andjusic;1
405868;Milos Krunic;1
84085;Timothée Kolodziejczak;13
111051;Nampalys Mendy;7
531835;Zorhan Bassong;2
39983;Leonardo Bonucci;9
79967;Simon Zoller;4
92120;Roberto Puncec;3
99353;Portu;6
166683;Mamadou Sylla;8
170544;Christophe Hérelle;6
173835;Esmaël Gonçalves;4
203746;Ruben Aguilar;4
242631;Alex Iwobi;3
257462;Luka Jović;7
271455;Mihailo Ristic;2
277635;Rominigue Kouamé;10
280730;Álvaro Odriozola;7
291941;Carraça;1
336077;Altay Bayındır;1
349300;Sead Haksabanovic;5
354666;Shamar Nicholson;1
375885;Ibrahim Sangaré;2
387687;César Montes;2
387928;Lucas Taylor;1
392768;Callum Hudson-Odoi;4
409485;Sacha Bansé;1
412660;Keinan Davis;6
429901;Paul Akouokou;2
447995;Ross Stewart;2
450050;Jean-Ricner Bellegarde;3
473201;Frank Boya;1
476836;Aron Dønnum;1
478573;Ryan Gravenberch;2
497291;Nicolás Domínguez;3
503162;Christopher Scott;1
503640;Neraysho Kasanwirjo;1
536521;Romaric Yapi;1
552418;Sergiy Kyslenko;1
568177;Cole Palmer;2
579294;Aimar Sher;3
601883;Matheus Nunes;2
628301;Hugo Vallejo;4
648076;Jovanny Bolívar;1
698259;Thomas Kristensen;1
724520;Abde Ezzalzouli;4
874080;Mason Burstow;1
38607;Federico Di Francesco;14
93831;Tom Trybull;7
110036;Dominique Heintz;6
157535;Andreas Bouchalakis;2
212804;Florian Tardieu;3
241221;Enriko Papa;1
257473;Aleksandar Lutovac;2
258919;Dean Henderson;6
381753;Ilia Gruev;2
392717;Lennart Moser;6
438001;Santiago Bueno;2
469787;Berkan Kutlu;1
548470;Teden Mengi;4
594926;Naïs Djouahra;1
638971;Ebube Duru;1
708265;Bradley Barcola;2
802986;Justin Bengui;1
919620;Joseph Nduquidi;1
1005649;Murillo;1
1060740;Enso González;1
354482;Amir Murillo;1
457341;Derry Murkin;1
503770;Folarin Balogun;5
614424;Nemanja Jovic;1
855015;Farès Chaïbi;2
33781;Vito Mannone;13
43217;Pierluigi Frattali;6
77825;Etrit Berisha;11
262226;Timothy Castagne;3
317740;Florian Krüger;2
481084;Marcos André;4
595809;Beto;3
973085;Carlos Baleba;2
997861;Kauã Santos;1
27493;Iván Cuéllar;7
245537;Nabil Bentaleb;10
308133;Ado Onaiwu;2
326427;David Keltjens;1
399543;Rémi Oudin;5
399553;Andrew Jung;2
282076;Ianis Hagi;2
325924;Ahmed Touba;1
340322;Nathan Tella;4
396908;Yunus Akgün;1
527966;Andrei Rațiu;3
663578;Ramon;1
395122;Santiago Colombatto;7
443710;Angelo Stiller;2
303259;Dodi Lukébakio;8
340353;Maduka Okoye;3
369962;Joël Piroe;2
448783;Maksym Grysyo;2
486049;Jérémy Doku;2
1082850;Deivid Washington;1
127573;Phillipp Mwene;2
186368;Valentino Lazaro;13
448466;Jovane Cabral;2
502669;Iva Gelashvili;1
868891;Adson;1
208681;Gustavo Henrique;1
396894;Maxi Gómez;3
415912;Konstantinos Mavropanos;7
646658;Aaron Ramsey;3
798972;Issouf Macalou;4
399551;Mouhamadou Drammeh;1
732507;Agustín Martegani;1
73517;Ørjan Nyland;10
251845;Sergi Canós;5
332705;Tyler Adams;3
533568;Nahuel Tenaglia;2
555143;Arsen Zakharyan;1
146310;Wataru Endo;3
182688;Manolis Siopis;1
397676;Dani Cárdenas;2
628451;Roméo Lavia;2
929494;Chukwubuikem Ikwuemesi;1
33027;Tim Krul;9
82009;Kevin Volland;5
455181;Jorge de Frutos;7
505674;Sergio Camello;5
648779;Wilfried Singo;2
661206;Seedy Jatta;1
15799;Santi Cazorla;6
166237;Leandro Paredes;9
314210;Tom Davies;2
387106;Lovro Majer;2
490223;Ibrahima Koné;2
667914;Paul Mukairu;1
156710;Oliver Steurer;4
225593;Pere Milla;5
292488;Ely Fernandes;1
392964;Emmanuel Latte Lath;10
196793;Maximilian Wittek;2
286627;Sandro Ingolitsch;2
334526;Denis Zakaria;5
370701;Michele Cerofolini;7
687626;Moisés Caicedo;3
132098;Harry Kane;8
288230;Ousmane Dembélé;4
322985;Gustavo Hamer;1
369674;Joakim Maehle;2
393621;Douglas Augusto;1
421258;Alexandru Pașcanu;1
628886;Iván Romero;3
668179;Carlos Álvarez;1
53455;Richard Sukuta-Pasu;8
142021;Sergi Darder;6
466801;Sergi Altimira;2
574385;Mohamed Daramy;1
617060;Mika Mármol;1
618472;Castello Lukeba;2
670688;Youssef Chermiti;1
1159022;Mateus Lusuardi;1
258987;Carl Starfelt;1
287635;Assane Dioussé;6
306382;Benjamin Tetteh;2
381187;Emmanuel Sabbi;1
405397;Keito Nakamura;2
434104;Matthäus Taferner;2
469958;Jacob Brown;2
569654;David Kruse;1
631002;Raúl García;3
638589;Ángel Algobia;2
657430;Samú Costa;3
836493;Gonzalo Abrego;1
855256;Alex Scott;1
290256;Xeka;7
537762;Sergio Arribas;1
684315;Nnamdi Collins;1
293200;Nikola Vlašić;6
338668;Senne Lynen;1
462823;Gustav Isaksen;1
503981;Tino Livramento;2
557459;Micky van de Ven;2
724106;Luca Lipani;2
42205;Yann Sommer;3
257388;Wilson Manafá;1
285845;Ainsley Maitland-Niles;9
315867;Gianluca Scamacca;9
336367;Joe Lumley;13
236953;Sam Byram;6
401527;Rogério;4
403151;Robert Sánchez;2
475959;Josko Gvardiol;2
649033;Dion Lopy;2
212723;Djibril Sow;3
224871;Lukas Grgic;7
279079;Lukas Mühl;3
395674;Adrien Lebeau;2
442703;Ylber Ramadani;1
77757;Thomas Kaminski;1
389253;Auston Trusty;4
916497;Massamba N'Diaye;1
55769;Danilo D'Ambrosio;4
8246;Philipp Pentke;3
165873;Federico Barba;14
387129;Róber Pier;9
410185;Ronaël Pierre-Gabriel;10
563963;Mohammed Salisu;3
634815;Anderson Ceará;1
955253;Bastien Meupiyou;1
111811;Florent Hanin;3
286779;Jorge Meré;4
340328;Stephy Mavididi;3
371174;Diego Lainez;3
372713;Florian Ayé;4
657746;Cristian Olivera;3
99397;Karl Darlow;10
223960;David Gugganig;4
127108;Florian Lejeune;15
461883;Calvin Bassey;1
156618;Maxime Colin;3
238537;Wladimiro Falcone;13
805908;Bradley Locko;4
85288;Isco;5
93763;Alexander Schwolow;7
181382;Abdoulaye Touré;5
634105;Alberto Marí;1
81512;Christian Kabasele;2
206040;Raúl Jiménez;4
239647;Aiyegun Tosin;1
250490;Christian Fassnacht;1
491738;Osaze Urhoghide;1
495621;Antonio Blanco;6
99922;Marc Bartra;4
106987;Marcel Sabitzer;8
157507;Adrien Tamèze;6
398065;Harvey Barnes;4
404260;Aleksa Terzic;4
126540;Samuel Umtiti;5
236490;Ola Aina;9
341278;Iván Martín;7
395516;Moussa Diaby;4
434551;Michele Collocolo;2
453376;Joseph Okumu;1
623560;Liam Shaw;1
780147;Rafiki Saïd;4
1111776;Ibou Sané;1
1111777;Sadibou Sané;1
88909;Riccardo Saponara;17
129078;Nathan Redmond;3
289432;Dylan Batubinsika;1
514514;Iván Barbero;5
807689;Frank Magri;2
837329;Jean N'Guessan;5
171679;Matt Doherty;6
324882;Marvelous Nakamba;5
649023;Formose Mendy;2
649026;Moustapha Mbow;5
169092;Daniel Johnson;5
392771;Ethan Ampadu;10
655987;James Balagizi;1
1066904;Jaurès Assoumou;1
42412;Jonny Evans;9
191217;Héctor Bellerín;6
292818;Jonathan Bamba;8
328264;Smail Prevljak;6
346849;Christoph Klarer;2
371148;Lenny Vallier;3
418571;Hamza Rafia;3
503482;Min-jae Kim;2
787912;El Chadaille Bitshiabu;2
76163;Franco Vázquez;6
311044;Alfonso Espino;3
462832;Mads Bidstrup;3
652275;Hákon Arnar Haraldsson;1
662242;Rassoul Ndiaye;2
